년도,날짜,시간,구장,팀1,팀2,조,경기,결과,경고
2007,07.08,00:00,코먼웰스 스타디움 (에드먼턴),캐나다,콩고공화국,A조,A43,0:2,
2007,07.08,00:00,내셔널 사커 스타디움 (토론토),칠레,오스트리아,A조,A12,0:0,
2007,07.01,21:15,스완가드 스타디움 (버나비),요르단,잠비아,B조,B42,1:1,
2007,07.01,00:00,스완가드 스타디움 (버나비),스페인,우루과이,B조,B13,2:2,
2007,07.04,00:00,스완가드 스타디움 (버나비),우루과이,요르단,B조,B34,1:0,
2007,07.04,02:45,스완가드 스타디움 (버나비),잠비아,스페인,B조,B21,1:2,
2007,07.07,21:15,스완가드 스타디움 (버나비),스페인,요르단,B조,B14,4:2,
2007,07.07,21:15,로열 애슬레틱 파크 (빅토리아),우루과이,잠비아,B조,B32,0:2,
2007,07.02,18:15,내셔널 사커 스타디움 (토론토),포르투갈,뉴질랜드,C조,C34,2:0,
2007,07.02,21:00,내셔널 사커 스타디움 (토론토),감비아,멕시코,C조,C21,0:3,
2007,07.05,21:00,내셔널 사커 스타디움 (토론토),뉴질랜드,감비아,C조,C42,0:1,
2007,07.05,23:45,내셔널 사커 스타디움 (토론토),멕시코,포르투갈,C조,C13,2:1,
2007,07.08,21:15,몬트리올 올림픽 스타디움 (몬트리올),포르투갈,감비아,C조,C32,1:2,
2007,07.08,21:15,코먼웰스 스타디움 (에드먼턴),뉴질랜드,멕시코,C조,C41,1:2,
2007,06.30,18:15,몬트리올 올림픽 스타디움 (몬트리올),폴란드,브라질,D조,D23,1:0,
2007,06.30,21:00,몬트리올 올림픽 스타디움 (몬트리올),대한민국,미국,D조,D41,1:1,
2007,07.03,21:00,몬트리올 올림픽 스타디움 (몬트리올),미국,폴란드,D조,D12,6:1,
2007,07.03,23:45,몬트리올 올림픽 스타디움 (몬트리올),브라질,대한민국,D조,D34,3:2,
2007,07.06,23:45,프랭크 클레어 스타디움 (오타와),브라질,미국,D조,D31,1:2,
2007,07.06,23:45,몬트리올 올림픽 스타디움 (몬트리올),폴란드,대한민국,D조,D24,1:1,
2007,06.30,20:30,프랭크 크레아 스타디움 (오타와),북한,파나마,E조,E34,0:0,
2007,06.30,23:15,프랭크 크레아 스타디움 (오타와),아르헨티나,체코,E조,E12,0:0,
2007,07.03,21:00,프랭크 크레아 스타디움 (오타와),체코,북한,E조,E23,2:2,
2007,07.03,23:45,프랭크 크레아 스타디움 (오타와),파나마,아르헨티나,E조,E41,0:6,
2007,07.06,21:00,몬트리올 올림픽 스타디움 (몬트리올),체코,파나마,E조,E24,2:1,
2007,07.06,21:00,프랭크 크레아 스타디움 (오타와),아르헨티나,북한,E조,E13,1:0,
2007,07.01,21:15,로열 애슬레틱 파크 (빅토리아),일본,스코틀랜드,F조,F14,3:1,
2007,07.01,00:00,로열 애슬레틱 파크 (빅토리아),나이지리아,코스타리카,F조,F23,1:0,
2007,07.04,00:00,로열 애슬레틱 파크 (빅토리아),코스타리카,일본,F조,F31,0:1,
2007,07.04,02:45,로열 애슬레틱 파크 (빅토리아),스코틀랜드,나이지리아,F조,F42,0:2,
2007,07.07,00:00,로열 애슬레틱 파크 (빅토리아),일본,나이지리아,F조,F12,0:0,
2007,07.07,00:00,스완가드 스타디움 (버나비),스코틀랜드,코스타리카,F조,F43,1:2,
2007,07.11,23:45,코먼웰스 스타디움 (에드먼턴),오스트리아,감비아,w49,A2C2,2:1,
2007,07.11,23:45,내셔널 사커 스타디움 (토론토),미국,우루과이,w50,D1B3,1:1_1:0,
2007,07.11,03:15,스완가드 스타디움 (버나비),스페인,브라질,w51,B1D3,2:2_2:0,
2007,07.11,03:15,로열 애슬레틱 파크 (빅토리아),일본,체코,w52,F1E2,2:2_0:0_3:4,
2007,07.12,20:45,프랭크 크레아 스타디움 (오타와),잠비아,나이지리아,w53,B2F2,1:2,
2007,07.12,20:45,내셔널 사커 스타디움 (토론토),아르헨티나,폴란드,w54,E1D2,3:1,
2007,07.12,23:45,몬트리올 올림픽 스타디움 (몬트리올),멕시코,콩고공화국,w55,C1A3,3:0,
2007,07.12,23:45,코먼웰스 스타디움 (에드먼턴),칠레,포르투갈,w56,A1C3,1:0,
2007,07.14,18:15,내셔널 사커 스타디움 (토론토),오스트리아,미국,w57,w49w50,1:1_1:0,
2007,07.14,23:45,코먼웰스 스타디움 (에드먼턴),스페인,체코,w58,w51w52,0:0_1:1_3:4,
2007,07.15,18:15,몬트리올 올림픽 스타디움 (몬트리올),칠레,나이지리아,w59,w56w53,0:0_4:0,
2007,07.15,23:45,프랭크 클레어 스타디움 (오타와),아르헨티나,멕시코,w60,w54w55,1:0,
2007,07.18,23:45,코먼웰스 스타디움 (에드먼턴),오스트리아,체코,w61,w57w58,0:2,
2007,07.19,23:45,내셔널 사커 스타디움 (토론토),칠레,아르헨티나,w62,w59w60,0:3,
2007,07.22,16:15,내셔널 사커 스타디움 (토론토),오스트리아,칠레,w63,L61L62,0:1,
2007,07.22,19:15,내셔널 사커 스타디움 (토론토),체코,아르헨티나,w64,w61w62,1:2,
2009,09.24,20:00,보르그엘아랍 경기장 (알렉산드리아),이집트,토바고,A조,A14,4:1,
2009,09.25,16:00,카이로 국제 경기장 (카이로),파라과이,이탈리아,A조,A23,0:0,
2009,09.28,18:45,카이로 국제 경기장 (카이로),이탈리아,토바고,A조,A34,2:1,
2009,09.28,21:30,카이로 국제 경기장 (카이로),이집트,파라과이,A조,A12,1:2,
2009,10.01,21:30,알살람 스타디움 (카이로),토바고,파라과이,A조,A42,0:0,
2009,10.01,21:30,카이로 국제 경기장 (카이로),이탈리아,이집트,A조,A31,2:4,
2009,09.25,18:45,알살람 스타디움 (카이로),나이지리아,베네수엘라,B조,B32,0:1,
2009,09.25,21:30,알살람 스타디움 (카이로),스페인,타히티,B조,B14,8:0,
2009,09.28,16:00,알살람 스타디움 (카이로),나이지리아,스페인,B조,B31,0:2,
2009,09.28,18:45,알살람 스타디움 (카이로),타히티,베네수엘라,B조,B42,0:8,
2009,10.01,18:45,알살람 스타디움 (카이로),베네수엘라,스페인,B조,B21,0:3,
2009,10.01,18:45,카이로 국제 경기장 (카이로),타히티,나이지리아,B조,B43,0:5,
2009,09.26,16:00,이집트 육군 경기장 (수에즈),미국,독일,C조,C31,0:3,
2009,09.26,18:45,이집트 육군 경기장 (수에즈),카메룬,대한민국,C조,C42,2:0,
2009,09.29,16:00,이집트 육군 경기장 (수에즈),대한민국,독일,C조,C21,1:1,
2009,09.29,18:45,이집트 육군 경기장 (수에즈),미국,카메룬,C조,C34,4:1,
2009,10.02,18:45,이스마일리아 스타디움 (이스마일리아),독일,카메룬,C조,C14,3:0,
2009,10.02,18:45,이집트 육군 경기장 (수에즈),대한민국,미국,C조,C23,3:0,
2009,09.26,18:45,이스마일리아 경기장 (이스마일리아),가나,우즈벸스탄,D조,D13,2:1,
2009,09.26,21:30,이스마일리아 경기장 (이스마일리아),잉글랜드,우루과이,D조,D42,0:1,
2009,09.29,18:45,이스마일리아 경기장 (이스마일리아),우루과이,우즈벸스탄,D조,D23,3:0,
2009,09.29,21:30,이스마일리아 스타디움 (이스마일리아),가나,잉글랜드,D조,D14,4:0,
2009,10.02,21:30,이스마일리아 스타디움 (이스마일리아),우루과이,가나,D조,D21,2:2,
2009,10.02,21:30,이집트 육군 경기장 (수에즈),우즈벸스탄,잉글랜드,D조,D34,1:1,
2009,09.27,16:00,포트사이드 경기장 (포트사이드),브라질,코스타리카,E조,E13,5:0,
2009,09.27,18:45,포트사이드 경기장 (포트사이드),체코,호주,E조,E24,2:1,
2009,09.30,16:00,포트사이드 경기장 (포트사이드),호주,코스타리카,E조,E43,0:3,
2009,09.30,18:45,포트사이드 경기장 (포트사이드),브라질,체코,E조,E12,0:0,
2009,10.03,21:30,알렉산드리아 경기장 (알렉산드리아),코스타리카,체코,E조,E32,2:3,
2009,10.03,21:30,포트사이드 경기장 (포트사이드),호주,브라질,E조,E41,1:3,
2009,09.27,18:45,알렉산드리아 경기장 (알렉산드리아),아랍에미맅,남아공화국,F조,F23,2:2,
2009,09.27,21:30,알렉산드리아 경기장 (알렉산드리아),온두라스,헝가리,F조,F41,3:0,
2009,09.30,18:45,알렉산드리아 경기장 (알렉산드리아),헝가리,남아공화국,F조,F13,4:0,
2009,09.30,21:30,알렉산드리아 경기장 (알렉산드리아),아랍에미맅,온두라스,F조,F24,1:0,
2009,10.03,18:45,알렉산드리아 경기장 (알렉산드리아),헝가리,아랍에미맅,F조,F12,2:0,
2009,10.03,18:45,포트사이드 경기장 (포트사이드),남아공화국,온두라스,F조,F34,2:0,
2009,10.05,16:30,알살람 스타디움 (카이로),스페인,이탈리아,w49,B1A3,1:3,
2009,10.06,20:00,카이로 국제 경기장 (카이로),파라과이,대한민국,w50,A2C2,0:3,
2009,10.06,16:30,이스마일리아 스타디움 (이스마일리아),가나,남아공화국,w51,D1F3,1:1_1:0,
2009,10.06,20:00,카이로 국제 경기장 (카이로),이집트,코스타리카,w52,A1E3,0:2,
2009,10.07,20:00,알렉산드리아 경기장 (알렉산드리아),헝가리,체코,w53,F1E2,1:1_1:1_4:3,
2009,10.07,16:30,포트사이드 경기장 (포트사이드),브라질,우루과이,w54,E1D2,3:1,
2009,10.07,16:30,이집트 육군 경기장 (수에즈),베네수엘라,아랍에미맅,w55,B2F2,1:2,
2009,10.08,20:00,이집트 육군 경기장 (수에즈),독일,나이지리아,w56,C1B3,3:2,
2009,10.09,23:30,이집트 육군 경기장 (수에즈),대한민국,가나,w57,w50w51,2:3,
2009,10.10,03:00,이집트 육군 경기장 (수에즈),이탈리아,헝가리,w58,w49w53,1:1_1:2,
2009,10.11,16:30,카이로 국제 경기장 (카이로),브라질,독일,w59,w54w56,1:1_1:0,
2009,10.11,20:00,카이로 국제 경기장 (카이로),아랍에미맅,코스타리카,w60,w55w52,1:1_0:1,
2009,10.13,16:30,카이로 국제 경기장 (카이로),가나,헝가리,w61,w57w58,3:2,
2009,10.13,20:00,카이로 국제 경기장 (카이로),브라질,코스타리카,w62,w59w60,1:0,
2009,10.16,17:00,카이로 국제 경기장 (카이로),헝가리,코스타리카,w63,L61L62,1:1_0:0_2:0,
2009,10.16,20:00,카이로 국제 경기장 (카이로),가나,브라질,w64,w61w62,0:0_0:0_4:3,
2011,07.30,17:00,에스타디오 엘 캄핀 (보고타),말리,대한민국,A조,A43,0:2,
2011,07.30,20:00,에스타디오 엘 캄핀 (보고타),콜롬비아,프랑스,A조,A12,4:1,
2011,08.02,17:00,에스타디오 엘 캄핀 (보고타),프랑스,대한민국,A조,A23,3:1,
2011,08.02,20:00,에스타디오 엘 캄핀 (보고타),콜롬비아,말리,A조,A14,2:0,
2011,08.05,20:00,에스타디오 올림피코 파스쿠알 게레로 (칼리),프랑스,말리,A조,A24,2:0,
2011,08.05,20:00,에스타디오 엘 캄핀 (보고타),콜롬비아,대한민국,A조,A13,1:0,
2011,07.30,17:00,에스타디오 올림피코 파스쿠알 게레로 (칼리),카메룬,뉴질랜드,B조,B23,1:1,
2011,07.30,20:00,에스타디오 올림피코 파스쿠알 게레로 (칼리),포르투갈,우루과이,B조,B14,0:0,
2011,08.02,17:00,에스타디오 올림피코 파스쿠알 게레로 (칼리),우루과이,뉴질랜드,B조,B43,1:1,
2011,08.02,20:00,에스타디오 올림피코 파스쿠알 게레로 (칼리),포르투갈,카메룬,B조,B12,1:0,
2011,08.05,17:00,에스타디오 올림피코 파스쿠알 게레로 (칼리),포르투갈,뉴질랜드,B조,B13,1:0,
2011,08.05,17:00,에스타디오 엘 캄핀 (보고타),우루과이,카메룬,B조,B42,0:1,
2011,07.31,15:00,에스타디오 팔로그란데 (마니살레스),코스타리카,스페인,C조,C31,1:4,
2011,07.31,18:00,에스타디오 팔로그란데 (마니살레스),호주,에콰도르,C조,C42,1:1,
2011,08.03,17:00,에스타디오 팔로그란데 (마니살레스),에콰도르,스페인,C조,C21,0:2,
2011,08.03,20:00,에스타디오 팔로그란데 (마니살레스),호주,코스타리카,C조,C43,2:3,
2011,08.06,17:00,에스타디오 에르난 라미레스 비예가스 (페레이라),에콰도르,코스타리카,C조,C23,3:0,
2011,08.06,17:00,에스타디오 팔로그란데 (마니살레스),호주,스페인,C조,C41,1:5,
2011,07.31,15:00,에스타디오 센테나리오 데 아르메니아 (아르메니아),나이지리아,과테말라,D조,D13,5:0,
2011,07.31,18:00,에스타디오 센테나리오 데 아르메니아 (아르메니아),크로아티아,사우디,D조,D42,0:2,
2011,08.03,17:00,에스타디오 센테나리오 데 아르메니아 (아르메니아),사우디,과테말라,D조,D23,6:0,
2011,08.03,20:00,에스타디오 센테나리오 데 아르메니아 (아르메니아),크로아티아,나이지리아,D조,D41,2:5,
2011,08.06,20:00,에스타디오 에르난 라미레스 비예가스 (페레이라),사우디,나이지리아,D조,D21,0:2,
2011,08.06,20:00,에스타디오 센테나리오 데 아르메니아 (아르메니아),크로아티아,과테말라,D조,D43,0:1,
2011,07.29,17:30,에스타디오 하이메 모론 레온 (카르타헤나),오스트리아,파나마,E조,E43,0:0,
2011,07.29,21:00,에스타디오 메트로폴리타노 로베르토 멜렌데스 (바랑키야),브라질,이집트,E조,E12,1:1,
2011,08.01,17:00,에스타디오 메트로폴리타노 로베르토 멜렌데스 (바랑키야),이집트,파나마,E조,E23,1:0,
2011,08.01,20:00,에스타디오 메트로폴리타노 로베르토 멜렌데스 (바랑키야),브라질,오스트리아,E조,E14,3:0,
2011,08.04,20:00,에스타디오 메트로폴리타노 로베르토 멜렌데스 (바랑키야),브라질,파나마,E조,E13,4:0,
2011,08.04,20:00,에스타디오 하이메 모론 레온 (카르타헤나),이집트,오스트리아,E조,E24,4:0,
2011,07.29,21:00,에스타디오 아타나시오 히라르도트 (메데인),잉글랜드,북한,F조,F34,0:0,
2011,07.29,17:30,에스타디오 아타나시오 히라르도트 (메데인),아르헨티나,멕시코,F조,F12,1:0,
2011,08.01,17:00,에스타디오 아타나시오 히라르도트 (메데인),멕시코,북한,F조,F24,3:0,
2011,08.01,20:00,에스타디오 아타나시오 히라르도트 (메데인),아르헨티나,잉글랜드,F조,F13,0:0,
2011,08.04,17:00,에스타디오 하이메 모론 레온 (카르타헤나),멕시코,잉글랜드,F조,F23,0:0,
2011,08.04,17:00,에스타디오 아타나시오 히라르도트 (메데인),아르헨티나,북한,F조,F14,3:0,
2011,08.09,17:00,에스타디오 올림피코 파스쿠알 게레로 (칼리),포르투갈,과테말라,w49,B1D3,1:0,
2011,08.09,17:00,에스타디오 아타나시오 히라르도트 (메데인),아르헨티나,이집트,w50,F1E2,2:1,
2011,08.09,20:00,에스타디오 에르난 라미레스 비예가스 (페레이라),카메룬,멕시코,w51,B2F2,1:1_0:0_0:3,
2011,08.09,20:00,에스타디오 엘 캄핀 (보고타),콜롬비아,코스타리카,w52,A1C3,3:2,
2011,08.10,17:00,에스타디오 센테나리오 데 아르메니아 (아르메니아),나이지리아,잉글랜드,w53,D1F3,1:0,
2011,08.10,17:00,에스타디오 팔로그란데 (마니살레스),스페인,대한민국,w54,C1A3,0:0_0:0_7:6,
